"ID","Recency","Frequency","Monetary","Time","Churn"
592,15.9,2,48.965,17.4666666666667,0
593,16.6666666666667,4,39.5475,17.4666666666667,0
594,0.933333333333333,5,44.974,17.4666666666667,0
595,17.4666666666667,1,21.54,17.4666666666667,0
596,9.9,3,31.91,17.4666666666667,0
597,17.4666666666667,1,12.97,17.4666666666667,0
598,17.4666666666667,1,25.14,17.4666666666667,0
599,17.4333333333333,1,23.54,17.4333333333333,0
600,15.6666666666667,2,34.81,17.4333333333333,0
601,5.03333333333333,6,47.455,17.4333333333333,0
602,17.4,1,86.02,17.4,0
603,9.4,3,21.3166666666667,17.4333333333333,0
604,17.4333333333333,1,42.31,17.4333333333333,0
605,17.4333333333333,3,14.5666666666667,17.4333333333333,0
606,17.4333333333333,1,80.59,17.4333333333333,0
607,17.4333333333333,1,78.7,17.4333333333333,0
608,4.1,8,22.685,17.4333333333333,1
609,4.36666666666667,3,40.9866666666667,17.4333333333333,0
610,17.4333333333333,1,26.07,17.4333333333333,0
611,3.8,5,13.234,17.4333333333333,0
612,17.4333333333333,1,15.96,17.4333333333333,0
613,4.53333333333333,7,56.0714285714286,17.4333333333333,0
614,17.2666666666667,1,3.99,17.2666666666667,0
615,3.1,4,34.595,17.4333333333333,0
616,11.2,2,27.125,17.4333333333333,0
617,16.1666666666667,2,50.47,17.4333333333333,0
618,17.4333333333333,1,43.09,17.4333333333333,0
619,15.7333333333333,2,56.76,17.4333333333333,0
620,17.4333333333333,1,38.99,17.4333333333333,0
621,12.4333333333333,2,48.62,17.3,0
622,17.4333333333333,1,197.79,17.4333333333333,0
623,17.4333333333333,1,11.77,17.4333333333333,0
624,17.4333333333333,2,24.49,17.4333333333333,0
625,17.4333333333333,1,13.97,17.4333333333333,0
626,17.4333333333333,1,26.14,17.4333333333333,0
627,17.3666666666667,1,30.32,17.3666666666667,0
628,5.73333333333333,16,65.03,16.5333333333333,1
629,17.4,1,13.97,17.4,0
630,17.4,1,38.5,17.4,0
631,17.4,1,12.77,17.4,0
632,17.4,1,34.54,17.4,0
633,1.13333333333333,8,18.08625,17.2666666666667,0
634,10.6333333333333,2,18.53,17.4,0
635,3.3,9,38.8077777777778,17.4,0
636,17.4,1,11.77,17.4,0
637,17.4,1,19.77,17.4,0
638,3.36666666666667,7,48.6871428571429,17.4,1
639,17.4,1,14.79,17.4,0
640,3.73333333333333,4,17.2375,17.4,0
641,7.43333333333333,5,9.702,17.4,0
642,8.26666666666667,2,86.49,17.4,0
643,12.4,5,31.164,17.4,0
644,4.93333333333333,2,124.52,17.4,0
645,17.4,1,71.62,17.4,0
646,10.4,4,20.02,17.4,0
647,17.4,1,77.24,17.4,0
648,10.1,2,21.555,17.4,0
649,17.4,1,14.96,17.4,0
650,6.66666666666667,6,37.4466666666667,16.9333333333333,0
651,14.2333333333333,3,21.4766666666667,17.4,0
652,12.2666666666667,3,41.3733333333333,17.4,0
653,17.4,1,34.75,17.4,0
654,5.2,3,14.2433333333333,15.4666666666667,0
655,17.3666666666667,1,24.99,17.3666666666667,0
656,17.3666666666667,1,39.48,17.3666666666667,0
657,16.4666666666667,3,20.8133333333333,17.3666666666667,0
658,17.3666666666667,1,59.26,17.3666666666667,0
659,17.3666666666667,1,14.96,17.3666666666667,0
660,15.5333333333333,2,19.97,17.3666666666667,0
661,17.3666666666667,1,15.76,17.3666666666667,0
662,11.8,2,20.87,17.3666666666667,0
663,17.3666666666667,1,73.95,17.3666666666667,0
664,14.7666666666667,4,38.475,17.3666666666667,0
665,17.3666666666667,1,14.37,17.3666666666667,0
666,17.3666666666667,1,24.98,17.3666666666667,0
667,17.3666666666667,1,9.77,17.3666666666667,0
668,17.3666666666667,1,15.36,17.3666666666667,0
669,16.8666666666667,1,14.37,16.8666666666667,0
670,17.3333333333333,1,73.97,17.3333333333333,0
671,3.13333333333333,4,29.7575,17.3666666666667,0
672,17.3666666666667,1,13.97,17.3666666666667,0
673,17.3666666666667,1,14.37,17.3666666666667,0
674,16.7333333333333,2,43.985,17.3666666666667,0
675,17.3666666666667,1,14.99,17.3666666666667,0
676,17.3666666666667,1,53.29,17.3666666666667,0
677,17.3666666666667,1,15.36,17.3666666666667,0
678,17.3333333333333,1,15.36,17.3333333333333,0
679,0.266666666666667,10,43.486,17.3333333333333,1
680,17.3333333333333,1,6.79,17.3333333333333,0
681,10.7,5,18.076,17.3333333333333,0
682,15.8333333333333,1,25.74,15.8333333333333,0
683,5.16666666666667,2,88.475,17.3333333333333,0
684,17.0666666666667,1,47.3,17.0666666666667,0
685,1.7,3,21.4466666666667,17.3333333333333,0
686,17.3333333333333,1,11.77,17.3333333333333,0
687,17.3333333333333,1,24.74,17.3333333333333,0
688,6.33333333333333,5,14.932,17.3333333333333,0
689,17.3,1,5.78,17.3,0
690,2.53333333333333,6,19.8783333333333,17.3333333333333,0
691,3.4,3,24.3933333333333,17.3333333333333,0
692,7.26666666666667,3,39.31,17.3333333333333,0
693,17.3333333333333,1,9.77,17.3333333333333,0
694,17.3333333333333,1,28.74,17.3333333333333,0
695,17.3333333333333,1,14.37,17.3333333333333,0
696,10.0666666666667,6,26.4516666666667,17.3333333333333,0
697,15.9666666666667,2,21.645,17.3333333333333,0
698,3.23333333333333,2,69.25,17.3333333333333,0
699,17.3333333333333,1,37.03,17.3333333333333,0
700,15.6666666666667,2,27.6,17.3333333333333,0
701,15.4,3,39.6633333333333,17.3333333333333,0
702,9.46666666666667,2,22.155,17.3333333333333,0
703,17.3333333333333,1,24.74,17.3333333333333,0
704,17.3333333333333,1,23.98,17.3333333333333,0
705,17.3333333333333,1,23.54,17.3333333333333,0
706,1.76666666666667,2,8.63,17.3333333333333,0
707,9.46666666666667,9,29.7544444444444,17.3,0
708,16.2666666666667,2,48.805,17.3,0
709,17.3,1,28.99,17.3,0
710,2.23333333333333,10,33.238,17.3,1
711,15.4,2,24.735,17.3,0
712,1.03333333333333,7,55.5057142857143,17.3,0
713,17.3,1,32.29,17.3,0
714,6.8,7,57.1657142857143,17.3,0
715,11.9333333333333,7,77.9242857142857,17.3,0
716,17.3,1,58.31,17.3,0
717,12.5333333333333,2,10.875,17.3,0
718,17.3,1,5.99,17.3,0
719,13.5,3,29.5433333333333,17.3,0
720,1.93333333333333,13,20.0638461538462,17.3,1
721,17.3,1,28.74,17.3,0
722,10.7666666666667,2,11.63,17.3,0
723,17.3,1,31.54,17.3,0
724,17.3,1,24.99,17.3,0
725,17.3,1,14.96,17.3,0
726,17.3,1,27.94,17.3,0
727,6.86666666666667,3,26.65,17,0
728,17.3,1,19.99,17.3,0
729,17.3,1,11.77,17.3,0
730,5.7,2,37.975,17.2666666666667,0
731,3.66666666666667,3,28.8066666666667,17.3,0
732,15.9,2,18.465,17.3,0
733,17.3,1,32.6,17.3,0
734,3.36666666666667,22,37.6036363636364,17.3,1
735,17.3,1,16.36,17.3,0
736,12.2,3,95.9666666666667,17.1,0
737,17.3,1,36.48,17.3,0
738,16.4666666666667,2,23.99,17.3,0
739,7.7,5,16.488,17.2666666666667,0
740,11.9333333333333,2,116.53,17.2666666666667,0
741,17.2666666666667,1,13.99,17.2666666666667,0
742,17.2666666666667,1,33.13,17.2666666666667,0
743,7.8,4,69.9175,15.9333333333333,0
744,14.6666666666667,2,12.375,17.2666666666667,0
745,17,1,51.38,17,0
746,17.2666666666667,1,21.99,17.2666666666667,0
747,16.1,1,25.54,16.1,0
748,13.8333333333333,4,43.3025,17.1,0
749,17.2333333333333,1,15.36,17.2333333333333,0
750,16.3333333333333,2,24.76,17.2666666666667,0
751,17.1333333333333,2,22.185,17.2666666666667,0
752,17.2666666666667,1,12.49,17.2666666666667,0
753,14.8666666666667,2,25.645,16.9,0
754,17.2666666666667,1,25.76,17.2666666666667,0
755,17.2666666666667,1,19.99,17.2666666666667,0
756,2.46666666666667,6,21.585,17.2666666666667,0
757,0.1,12,18.3708333333333,17.2666666666667,1
758,16.8666666666667,2,22.365,17.2666666666667,0
759,17.2333333333333,1,14.96,17.2333333333333,0
760,15,3,60.2666666666667,17.2666666666667,0
761,0.233333333333333,3,44.9066666666667,17.2666666666667,0
762,3.93333333333333,3,16.1466666666667,17.2666666666667,0
763,2.5,4,22.1825,17.2666666666667,0
764,17.2666666666667,1,67.47,17.2666666666667,0
765,7.13333333333333,9,14.1055555555556,17.2666666666667,1
766,17.2666666666667,1,15.36,17.2666666666667,0
767,16.5666666666667,1,50.94,16.5666666666667,0
768,17.2666666666667,1,6.79,17.2666666666667,0
769,17.2666666666667,1,57.09,17.2666666666667,0
770,17.2666666666667,1,26.14,17.2666666666667,0
771,17.2666666666667,1,27.13,17.2666666666667,0
772,12.5333333333333,4,43.665,17.2666666666667,0
773,17.2666666666667,1,30.13,17.2666666666667,0
774,13.3,6,54.4633333333333,17.2666666666667,0
775,17.2666666666667,1,24.94,17.2666666666667,0
776,17.2333333333333,1,20.54,17.2333333333333,0
777,8.4,2,117.06,17.2333333333333,0
778,16.8,1,53.98,16.8,0
779,17.2333333333333,1,6.79,17.2333333333333,0
780,17.2333333333333,1,44.98,17.2333333333333,0
781,4.13333333333333,3,21.8333333333333,17.2333333333333,0
782,17.2333333333333,1,11.77,17.2333333333333,0
783,1.9,3,22.8533333333333,17.2333333333333,0
784,17.2333333333333,1,5.98,17.2333333333333,0
785,4.16666666666667,4,13.9825,17.2333333333333,0
786,17.2333333333333,1,40.73,17.2333333333333,0
787,5.96666666666667,5,14.322,17.2333333333333,0
788,17.2333333333333,1,19.98,17.2333333333333,0
789,2.8,14,41.1021428571429,17.1666666666667,1
790,1.8,5,130.098,17.2333333333333,1
791,17.2333333333333,1,11.77,17.2333333333333,0
792,17.2333333333333,1,39.98,17.2333333333333,0
793,11.2,3,39.32,17.1666666666667,0
794,15.5666666666667,2,9.64,17.2333333333333,0
795,17.1,1,23.36,17.1,0
796,7.96666666666667,13,68.8784615384615,17.2333333333333,1
797,17.2333333333333,1,15.36,17.2333333333333,0
798,17.2333333333333,1,54.98,17.2333333333333,0
799,17.2333333333333,1,16,17.2333333333333,0
800,17.2333333333333,1,19.99,17.2333333333333,0
801,5.2,5,14.05,17.2333333333333,0
802,13.2333333333333,4,24.6375,17.2333333333333,0
803,17.2333333333333,1,21.97,17.2333333333333,0
804,17.2333333333333,1,23.54,17.2333333333333,0
805,6.86666666666667,8,92.09625,17.2,1
806,4.43333333333333,7,20.7314285714286,17.2,1
807,0.0333333333333333,3,129.813333333333,17.2,0
808,17.2,1,88.7,17.2,0
809,17.2,1,45.28,17.2,0
810,17.2,1,8.97,17.2,0
811,16.8666666666667,1,39.75,16.8666666666667,0
812,0.166666666666667,3,10.52,17.2,0
813,17.2,1,76.8,17.2,0
814,17.2,1,14.97,17.2,0
815,16.3333333333333,2,29.33,17.2,0
816,17.2,1,26.73,17.2,0
817,17.2,1,16.96,17.2,0
818,17.2,1,11.77,17.2,0
819,17.2,1,104.29,17.2,0
820,7.4,3,17.87,17.2,0
821,17.1333333333333,2,19.475,17.2,0
822,15.0333333333333,4,12.265,17.2,0
823,15.1666666666667,2,37.21,17.2,0
824,17.2,1,9.98,17.2,0
825,17.2,1,14.96,17.2,0
826,17.2,1,11.77,17.2,0
827,17.1666666666667,1,8.97,17.1666666666667,0
828,2.93333333333333,2,21.22,16.1333333333333,0
829,17.1666666666667,1,4.79,17.1666666666667,0
830,17.1666666666667,1,66.26,17.1666666666667,0
831,17.1666666666667,1,31.35,17.1666666666667,0
832,17.1666666666667,1,14.37,17.1666666666667,0
833,17.1666666666667,1,117.74,17.1666666666667,0
834,1.53333333333333,3,14.8233333333333,17.1666666666667,0
835,2.26666666666667,4,33.84,17.1666666666667,0
836,16.6666666666667,2,49.485,17.1666666666667,0
837,9.96666666666667,7,12.9471428571429,17.1666666666667,0
838,17.1666666666667,1,38.99,17.1666666666667,0
839,15.8,2,56.335,17.1666666666667,0
840,17.1666666666667,1,19.77,17.1666666666667,0
841,3.6,4,92.2025,17.1666666666667,0
842,1.46666666666667,2,24.75,17.1666666666667,0
843,17.1666666666667,1,11.77,17.1666666666667,0
844,1.9,13,117.349230769231,17.1666666666667,1
845,0.366666666666667,33,33.7151515151515,17.1333333333333,1
846,15.8333333333333,12,20.7191666666667,17.1333333333333,0
847,17.1666666666667,1,14.37,17.1666666666667,0
848,17.1666666666667,1,16.76,17.1666666666667,0
849,17.1666666666667,1,15.96,17.1666666666667,0
850,5.5,4,27.1425,17.1666666666667,0
851,17.1666666666667,1,23.54,17.1666666666667,0
852,17.1666666666667,1,27.85,17.1666666666667,0
853,17,1,182.02,17,0
854,17.1666666666667,1,32.97,17.1666666666667,0
855,17.1666666666667,1,26.67,17.1666666666667,0
856,0.1,9,34.0677777777778,17.1666666666667,1
857,4.23333333333333,5,37.046,15.7,0
858,17.1333333333333,1,29.67,17.1333333333333,0
859,17.1333333333333,1,14.37,17.1333333333333,0
860,17.1,1,261.79,17.1,0
861,9.66666666666667,4,35.7325,17.1333333333333,0
862,17.1333333333333,1,68.51,17.1333333333333,0
863,11.9666666666667,2,13.565,17.1333333333333,0
864,17.1333333333333,1,12.97,17.1333333333333,0
865,16.0333333333333,2,59.545,17.1333333333333,0
866,12.5333333333333,2,13.365,17.1333333333333,0
867,16.9333333333333,3,53.6666666666667,17.1333333333333,0
868,17.1333333333333,1,22,17.1333333333333,0
869,1.83333333333333,9,148.394444444444,16.1666666666667,1
870,17.1333333333333,1,45.53,17.1333333333333,0
871,17.1333333333333,1,58.53,17.1333333333333,0
872,15.2,2,16.98,17.1333333333333,0
873,17.1333333333333,1,12.49,17.1333333333333,0
874,17.1333333333333,1,33.7,17.1333333333333,0
875,12.2,2,27.635,17.1333333333333,0
876,11.5666666666667,2,17.86,17.1333333333333,0
877,17.1333333333333,1,17.96,17.1333333333333,0
878,17.1333333333333,1,18.54,17.1333333333333,0
879,3.4,2,16.235,17.1333333333333,0
880,17.1333333333333,1,129.98,17.1333333333333,0
881,9.9,3,13.4,17.1333333333333,0
882,17,2,12.97,17.1333333333333,0
883,17.1333333333333,1,61.45,17.1333333333333,0
884,7.63333333333333,2,21.31,17.1333333333333,0
885,0.8,6,32.895,17.1333333333333,1
886,17.1,1,11.77,17.1,0
887,15.5666666666667,2,34.955,17.1,0
888,17.1,1,119.57,17.1,0
889,17.1,1,43.3,17.1,0
890,3.26666666666667,11,31.3727272727273,16.4,1
891,17.1,1,26.14,17.1,0
892,2.36666666666667,4,43.825,17.1,0
893,17.1,1,54.77,17.1,0
894,13.8,2,17.755,16.3,0
895,2.73333333333333,7,41.8571428571429,17.1,0
896,17.1,1,13.7,17.1,0
897,16.7666666666667,2,51.415,17.1,0
898,17.1,1,10.78,17.1,0
899,17.1,1,29.58,17.1,0
900,5.76666666666667,5,27.64,17.1,0
901,17.1,1,57.54,17.1,0
902,17.1,1,11.77,17.1,0
903,17.1,1,10.77,17.1,0
904,13.6333333333333,2,34.315,17.1,0
905,17.1,1,28.99,17.1,0
906,1.46666666666667,22,25.6531818181818,17.1,1
907,17.1,1,50,17.1,0
908,17.1,1,15.36,17.1,0
909,3.96666666666667,3,12.6166666666667,17.1,0
910,17.1,1,15.36,17.1,0
911,17.1,1,29.73,17.1,0
912,2.73333333333333,2,23.76,17.0333333333333,0
913,17.0666666666667,2,12.765,17.1,0
914,17.1,1,14.96,17.1,0
915,17.1,1,9.77,17.1,0
916,10.6333333333333,2,51.425,17.1,0
917,17.0666666666667,1,32.32,17.0666666666667,0
918,1.83333333333333,7,17.2485714285714,17.0666666666667,0
919,17.0666666666667,1,29.92,17.0666666666667,0
920,0.5,3,22.91,17.0666666666667,0
921,13.5,2,22.44,17.0666666666667,0
922,17.0666666666667,1,27.76,17.0666666666667,0
923,17,1,26.95,17,0
924,17.0666666666667,1,23.54,17.0666666666667,0
925,3.9,8,55.5575,17.0666666666667,1
926,6.96666666666667,2,23.13,17.0666666666667,0
927,17.0666666666667,1,42.98,17.0666666666667,0
928,13.8666666666667,2,33.295,17.0666666666667,0
929,17.0666666666667,1,6.79,17.0666666666667,0
930,17.0666666666667,1,19.99,17.0666666666667,0
931,17.0666666666667,1,15.36,17.0666666666667,0
932,11.5,2,47,17.0666666666667,0
933,17.0666666666667,1,11.58,17.0666666666667,0
934,17.0666666666667,1,19.99,17.0666666666667,0
935,17.0666666666667,1,30.33,17.0666666666667,0
936,13.6333333333333,6,9.21166666666667,17.0666666666667,0
937,14.6666666666667,3,14.3,17.0666666666667,0
938,0.2,4,13.075,17.0666666666667,0
939,2.06666666666667,5,33.264,17.0666666666667,0
940,17.0666666666667,1,52.77,17.0666666666667,0
941,16.9,1,11.77,16.9,0
942,0.9,3,49.2833333333333,17.0666666666667,0
943,2.86666666666667,2,18.43,17.0666666666667,0
944,16.5333333333333,2,33.42,17.0666666666667,0
945,17.0666666666667,1,15.76,17.0666666666667,0
946,8.83333333333333,2,44.72,17.0666666666667,0
947,17.0666666666667,1,14.77,17.0666666666667,0
948,6.86666666666667,10,22.128,17.0666666666667,1
949,2.53333333333333,6,22.2516666666667,17.0666666666667,0
950,7.8,3,193.97,17.0666666666667,0
951,17.0666666666667,1,11.77,17.0666666666667,0
952,17.0666666666667,1,4.79,17.0666666666667,0
953,17.0333333333333,1,37.56,17.0333333333333,0
954,13.3666666666667,2,64.655,17.0333333333333,0
955,17.0333333333333,1,13.77,17.0333333333333,0
956,16.9333333333333,1,11.77,16.9333333333333,0
957,16.6,1,493.91,16.6,0
958,17.0333333333333,1,12.77,17.0333333333333,0
959,17.0333333333333,1,8.77,17.0333333333333,0
960,17.0333333333333,1,13.97,17.0333333333333,0
961,2.33333333333333,7,52.4157142857143,17.0333333333333,1
962,17.0333333333333,1,65.64,17.0333333333333,0
963,17.0333333333333,1,14.37,17.0333333333333,0
964,0.866666666666667,4,17.63,17.0333333333333,0
965,5.9,4,49.5,17,0
966,17.0333333333333,1,29.92,17.0333333333333,0
967,17.0333333333333,1,37.47,17.0333333333333,0
968,15.1666666666667,2,27.35,15.9333333333333,0
969,0.866666666666667,4,21.32,17.0333333333333,0
970,3.96666666666667,3,15.2,17.0333333333333,0
971,17.0333333333333,1,13.97,17.0333333333333,0
972,10.9333333333333,5,27.826,17.0333333333333,0
973,17.0333333333333,1,14.37,17.0333333333333,0
974,1.3,5,20.59,17.0333333333333,0
975,11.6666666666667,2,24.855,17.0333333333333,0
976,17.0333333333333,1,29.92,17.0333333333333,0
977,16.4333333333333,2,16.43,17.0333333333333,0
978,17.0333333333333,1,39.14,17.0333333333333,0
979,16.1666666666667,2,13.88,17.0333333333333,0
980,17,1,15.9,17,0
981,4.13333333333333,6,25.7766666666667,17,0
982,17,1,18.36,17,0
983,15.5666666666667,2,22.815,17,0
984,1.83333333333333,13,17.5692307692308,17,1
985,16.7333333333333,2,22.84,17,0
986,17,1,52.48,17,0
987,16.4666666666667,2,133.425,17,0
988,17,1,11.77,17,0
989,17,1,30.93,17,0
990,11.4,5,104.344,17,0
991,0.5,2,14.925,17,0
992,15.4333333333333,2,12.64,17,0
993,17,1,19.99,17,0
994,17,1,77.21,17,0
995,17,1,40.97,17,0
996,17,1,13.97,17,0
997,6.8,3,28.8033333333333,17,0
998,17,1,18.99,17,0
999,0.9,12,27.7108333333333,17,1
1000,5.43333333333333,3,26.3266666666667,17,0
1001,5.13333333333333,2,26.915,17,0
1002,3.33333333333333,11,34.4054545454545,17,1
1003,0.1,4,30.2325,17,0
1004,2,9,37.7511111111111,17,0
1005,17,1,9.77,17,0
1006,13.6666666666667,3,16.8233333333333,17,0
1007,17,1,96.29,17,0
1008,12.9333333333333,2,33.75,17,0
1009,17,1,31.52,17,0
1010,9.9,8,39.96875,17,0
1011,17,1,14.96,17,0
1012,5.46666666666667,4,41.8675,17,0
1013,17,1,15.36,17,0
1014,15.8,1,15.36,15.8,0
1015,3.53333333333333,5,15.148,17,0
1016,13.2333333333333,3,35.7,16.9666666666667,0
1017,17,1,113.94,17,0
1018,16.7,1,44.77,16.7,0
1019,8.9,4,24.455,16.9666666666667,0
1020,5.9,2,14.73,16.9666666666667,0
1021,13.8,2,22.77,15.8666666666667,0
1022,16.9666666666667,1,13.97,16.9666666666667,0
1023,1.23333333333333,8,34.61875,16.9666666666667,1
1024,16.9666666666667,1,28.93,16.9666666666667,0
1025,16.9666666666667,1,28.34,16.9666666666667,0
1026,12.3,2,29.43,16.9666666666667,0
1027,15.9333333333333,1,10.77,15.9333333333333,0
1028,16.9666666666667,1,39.98,16.9666666666667,0
1029,6.83333333333333,4,17.7,16.8333333333333,0
1030,0.7,7,71.9171428571429,16.9666666666667,1
1031,16.9666666666667,1,13.97,16.9666666666667,0
1032,16.5,1,72.5,16.5,0
1033,16.9666666666667,1,49.68,16.9666666666667,0
1034,16.9666666666667,1,30.31,16.9666666666667,0
1035,4.2,4,51.97,16.9666666666667,0
1036,12,6,128.138333333333,16.9333333333333,0
1037,16.8666666666667,1,57.9,16.8666666666667,0
1038,16.9666666666667,1,29.73,16.9666666666667,0
1039,16.9666666666667,1,45.68,16.9666666666667,0
1040,16.9666666666667,1,11.77,16.9666666666667,0
1041,16.9666666666667,1,28.76,16.9666666666667,0
1042,16.5666666666667,2,10.78,16.9666666666667,0
1043,1.76666666666667,8,19.62,16.9666666666667,1
1044,16.9666666666667,1,38.77,16.9666666666667,0
1045,15.4333333333333,3,17.0133333333333,16.8333333333333,0
1046,16.9666666666667,1,11.77,16.9666666666667,0
1047,10.7333333333333,2,63.825,16.9666666666667,0
1048,16.9666666666667,1,27.94,16.9666666666667,0
1049,16.0666666666667,2,21.645,16.9666666666667,0
1050,16.9666666666667,1,14.37,16.9666666666667,0
1051,3.6,7,39.7571428571429,16.9333333333333,1
1052,6.96666666666667,2,21.49,16.9333333333333,0
1053,3.23333333333333,11,35.3181818181818,16.2333333333333,1
1054,3.53333333333333,2,14.195,16.9333333333333,0
1055,16.9333333333333,1,32.99,16.9333333333333,0
1056,10.8666666666667,4,36.425,16.9333333333333,0
1057,6.9,2,84.565,16.9,0
1058,16.9333333333333,1,28.74,16.9333333333333,0
1059,0.233333333333333,27,15.142962962963,16.9333333333333,1
1060,1.33333333333333,5,47.922,16.9333333333333,1
1061,16.9333333333333,1,9.97,16.9333333333333,0
1062,16.9333333333333,1,17.7,16.9333333333333,0
1063,11.9333333333333,3,33.4466666666667,16.9333333333333,0
1064,16.9333333333333,1,19.97,16.9333333333333,0
1065,16.9333333333333,1,11.77,16.9333333333333,0
1066,16.9333333333333,1,28.67,16.9333333333333,0
1067,2.5,4,34.05,16.9333333333333,0
1068,16.9333333333333,1,15.96,16.9333333333333,0
1069,16.9333333333333,1,17.99,16.9333333333333,0
1070,8.4,2,17.72,16.9333333333333,0
1071,16.9333333333333,1,43.99,16.9333333333333,0
1072,16.9333333333333,1,11.77,16.9333333333333,0
1073,16.9333333333333,1,153.16,16.9333333333333,0
1074,16.9333333333333,1,12.97,16.9333333333333,0
1075,0.433333333333333,4,22.7375,16.9333333333333,0
1076,12.7,4,14.3175,16.9,0
1077,16.9333333333333,1,14.37,16.9333333333333,0
1078,16.9333333333333,1,17.9,16.9333333333333,0
1079,16.9333333333333,1,20.99,16.9333333333333,0
1080,5.3,8,28.325,16.9333333333333,1
1081,16.9,1,12.49,16.9,0
1082,1.2,19,22.2315789473684,16.8,1
1083,9.13333333333333,2,16.13,16.9,0
1084,16.9,1,9.99,16.9,0
1085,16.7666666666667,2,88.005,16.9,0
1086,16.9,1,50.88,16.9,0
1087,16.9,1,44.7,16.9,0
1088,16.9,1,9.97,16.9,0
1089,16.9,1,15.36,16.9,0
1090,15.5333333333333,1,112.2,15.5333333333333,0
1091,7.63333333333333,7,27.0185714285714,16.9,1
1092,0.666666666666667,5,51.242,16.9,0
1093,16.9,1,61.47,16.9,0
1094,4.16666666666667,4,15.955,16.9,0
1095,16.9,1,28.99,16.9,0
1096,15.9333333333333,3,16.5766666666667,16.8666666666667,0
1097,0.133333333333333,11,42.5563636363636,16.9,1
1098,16.9,1,42.9,16.9,0
1099,5.6,6,54.5533333333333,16.9,1
1100,16.8666666666667,3,54.2166666666667,16.9,0
1101,16.9,1,57.59,16.9,0
1102,16.9,1,9.77,16.9,0
1103,13.8333333333333,4,24.3475,16.9,0
1104,16.9,1,13.97,16.9,0
1105,16.9,1,86.6,16.9,0
1106,16.9,1,27.94,16.9,0
1107,16.9,1,20.99,16.9,0
1108,16.8666666666667,1,21.76,16.8666666666667,0
1109,6.66666666666667,3,12.41,16,0
1110,16.8666666666667,1,27.73,16.8666666666667,0
1111,16.8666666666667,1,15.36,16.8666666666667,0
1112,2.96666666666667,4,15.24,16.8666666666667,0
1113,12.3666666666667,4,18.805,16.8666666666667,0
1114,16.7666666666667,1,50.76,16.7666666666667,0
1115,16.8666666666667,1,15.36,16.8666666666667,0
1116,16.8666666666667,1,22.74,16.8666666666667,0
1117,16.8666666666667,1,40.7,16.8666666666667,0
1118,16.8666666666667,1,0,16.8666666666667,0
1119,7.83333333333333,4,30.165,16.1333333333333,0
1120,1.5,17,95.5905882352941,16.8666666666667,1
1121,16.8666666666667,1,13.97,16.8666666666667,0
1122,16.8666666666667,1,13.97,16.8666666666667,0
1123,16.3333333333333,3,36.1466666666667,16.8666666666667,0
1124,16.8666666666667,1,27.3,16.8666666666667,0
1125,3.83333333333333,5,75.622,16.4333333333333,1
1126,12.4333333333333,2,18.485,16.8666666666667,0
1127,16.8666666666667,1,26.98,16.8666666666667,0
1128,3.66666666666667,17,55.3223529411765,16.8666666666667,1
1129,3.93333333333333,3,14.4466666666667,16.8333333333333,0
1130,16.8666666666667,1,11.77,16.8666666666667,0
1131,16.8666666666667,1,12.97,16.8666666666667,0
1132,12.4333333333333,2,11.975,16.8666666666667,0
1133,16.8666666666667,1,12.49,16.8666666666667,0
1134,14.0666666666667,4,23.1675,16.8666666666667,0
1135,16.8666666666667,1,12.49,16.8666666666667,0
1136,10.3333333333333,3,27.5933333333333,16.8666666666667,0
1137,16.8333333333333,1,6.79,16.8333333333333,0
1138,16.8666666666667,1,37.71,16.8666666666667,0
1139,16.4,2,22.45,16.8666666666667,0
1140,16.8666666666667,1,15.54,16.8666666666667,0
1141,11.0333333333333,5,15.494,16.8666666666667,0
1142,1.73333333333333,4,191.6425,16.8333333333333,0
1143,16.8333333333333,1,50.5,16.8333333333333,0
1144,16.8333333333333,1,33.31,16.8333333333333,0
1145,16.8333333333333,1,38.33,16.8333333333333,0
1146,14.8333333333333,2,66.945,16.8333333333333,0
1147,3.23333333333333,5,16.488,16.8333333333333,0
1148,16.8333333333333,1,12.97,16.8333333333333,0
1149,16.8333333333333,1,26.53,16.8333333333333,0
1150,2,4,13.3225,16.8333333333333,0
1151,16.6333333333333,2,56.68,16.8333333333333,0
1152,1,11,23.9536363636364,16.8333333333333,1
1153,16.8333333333333,1,15.96,16.8333333333333,0
1154,16.8333333333333,1,16.7,16.8333333333333,0
1155,16.8,1,11.78,16.8,0
1156,0.566666666666667,7,34.8514285714286,16.7333333333333,0
1157,0.666666666666667,9,40.4722222222222,16.8333333333333,1
1158,16.8333333333333,1,33.94,16.8333333333333,0
1159,16.8333333333333,1,15.96,16.8333333333333,0
1160,16.5333333333333,2,52.975,16.8333333333333,0
1161,16.8333333333333,1,13.97,16.8333333333333,0
1162,2.83333333333333,7,41.5157142857143,16.8333333333333,0
1163,16.8333333333333,1,25.74,16.8333333333333,0
1164,16.4,1,15.36,16.4,0
1165,16.2666666666667,2,12.87,16.8333333333333,0
1166,14.5666666666667,4,52.195,16.8333333333333,0
1167,5,16,42.883125,16.8333333333333,1
1168,3.13333333333333,4,47.2325,16.8333333333333,0
1169,16.8333333333333,1,23.09,16.8333333333333,0
1170,1.1,13,34.6292307692308,16.8333333333333,1
1171,16.8333333333333,1,15.96,16.8333333333333,0
